811c9dc5 
a346f9c3 Claws
87060844 CleaveDamage
261bc624 Clicker
618b7c41 Cliff
9d1e8111 Clipboard
456d7e3b Clllar_lining
f8d6921e Clo_Head_Skin
f943aeee Clo_Spine1_Skin
b1940779 Clo_Spine2_Skin
c82794d4 Clo_Spine3_Skin
0da87ff3 Cloak
42411e66 Cloak1
41411cd3 Cloak2
40411b40 Cloak3
47412645 Cloak4
9f4ca2af Cloak_1
a04ca442 Cloak_2
a14ca5d5 Cloak_3
cb54ecb6 Cloak_Head
b0dff843 Cloak_Hood_Root
39f3dcec Cloak_Hood_end
2079594b Cloak_L01
21795ade Cloak_L02
22795c71 Cloak_L03
23795e04 Cloak_L04
24795f97 Cloak_L05
7e4dbe70 Cloak_M01
814dc329 Cloak_M02
804dc196 Cloak_M03
834dc64f Cloak_M04
824dc4bc Cloak_M05
9204aa05 Cloak_R01
8f04a54c Cloak_R02
9004a6df Cloak_R03
8d04a226 Cloak_R04
8e04a3b9 Cloak_R05
76e75b94 Cloak_Root
e182d8dd Cloak_collar
cecc57f9 Cloak_end
f308afa1 Cloak_lining
15a40f5d Clock
727f9eff ClockDesert1
737fa092 ClockDesert2
f6f649ca ClockTimer
add220a2 ClockTurn
7c47bc8d ClockTurn_Pivot
2b885b82 Clone
2b6022c2 CloneVfx
27cb3b23 Close
0437b90f CloseShop
0b9d8a7c CloseWing
9700b8ca CloseWing2
ebee50c5 Closed
3c396e76 ClosedEyes_MAT
e4e68e51 ClosedHappy
dd58fd5f ClosedMouthEat_MAT
5bd3ebe9 ClosedMouth_MAT
645abdcb ClosedWings
111edf9c Closeeye
35930244 Closing
0cc8d20b Cloth
5a22f14e Cloth1
5922efbb Cloth2
5822ee28 Cloth3
5f22f92d Cloth4
6478ec3d ClothA1
6178e784 ClothA2
5b769f7b ClothB2
d87392ab ClothC1
e084e864 ClothD1
e384ed1d ClothD2
d4805852 ClothF1
d38056bf ClothF2
e0420277 Cloth_1
e142040a Cloth_2
0a61a307 Cloth_All
384d93d7 Cloth_Back
881fd312 Cloth_Back1
871fd17f Cloth_Back2
861fcfec Cloth_Back3
d0479b1b Cloth_Back_All
448a2811 Cloth_End
2d427bae Cloth_F
06821148 Cloth_F_01
09821601 Cloth_F_02
5c07670e Cloth_Front1
5b07657b Cloth_Front2
5a0763e8 Cloth_Front3
23426bf0 Cloth_L
438fa266 Cloth_L2
38d01227 Cloth_LA_01
39d013ba Cloth_LA_02
3ad0154d Cloth_LA_03
b06ec890 Cloth_LB_01
b36ecd49 Cloth_LB_02
b26ecbb6 Cloth_LB_03
86a74385 Cloth_LC_01
b5540f41 Cloth_LC_01_Fix
83a73ecc Cloth_LC_02
84a7405f Cloth_LC_03
81a73ba6 Cloth_LC_04
1e462c4e Cloth_LD_01
ed9ca76e Cloth_LD_01_Fix
1d462abb Cloth_LD_02
1c462928 Cloth_LD_03
2346342d Cloth_LD_04
c69baf63 Cloth_LE_01
c79bb0f6 Cloth_LE_02
c89bb289 Cloth_LE_03
c99bb41c Cloth_LE_04
24426d83 Cloth_M
64e5bf40 Cloth_MA_01
67e5c3f9 Cloth_MA_02
66e5c266 Cloth_MA_03
26f4a517 Cloth_MB_01
eebaae63 Cloth_MB_01_Fix
27f4a6aa Cloth_MB_02
28f4a83d Cloth_MB_03
21f49d38 Cloth_MB_04
5f169267 Cloth_M_01
601693fa Cloth_M_02
6116958d Cloth_M_03
5a168a88 Cloth_M_04
214268ca Cloth_R
538b3e68 Cloth_R2
8860030d Cloth_RA_01
855ffe54 Cloth_RA_02
865fffe7 Cloth_RA_03
f1e433da Cloth_RB_01
f0e43247 Cloth_RB_02
efe430b4 Cloth_RB_03
1a889f4f Cloth_RC_01
fc5e448b Cloth_RC_01_Fix
1b88a0e2 Cloth_RC_02
1c88a275 Cloth_RC_03
15889770 Cloth_RC_04
b4294a74 Cloth_RD_01
c6c51b04 Cloth_RD_01_Fix
b7294f2d Cloth_RD_02
b6294d9a Cloth_RD_03
b12945bb Cloth_RD_04
30b589c9 Cloth_RE_01
2db58510 Cloth_RE_02
2eb586a3 Cloth_RE_03
33b58e82 Cloth_RE_04
30428067 Cloth_a
2c427a1b Cloth_e
2e427d41 Cloth_g
b31d90e9 Cloth_main
db60a636 Cloth_mat
42077e4c Cloth_root
1a83051b Clothes
91b82f5b Clothes_Variant4
45bc3bcd CloudA
42bc3714 CloudB
2a06764a Cloud_Left
e74ce297 Cloud_Right
3d8f98a2 Cloud_main
004825bc CloundRoot
42a4ec28 Clound_1
45a4f0e1 Clound_2
44a4ef4e Clound_3
47a4f407 Clound_4
46a4f274 Clound_5
49a4f72d Clound_6
48a4f59a Clound_7
3ba4e123 Clound_8
dc398e12 Coat
900bc640 Coat_Back
648ccfc9 Coat_Back1_end
0b892438 Coat_Back2_end
9aef5f0b Coat_MAT
b977880f Coattail1
ba7789a2 Coattail2
bb778b35 Coattail3
fb77eff5 Coattails
493ea232 Cockpit
794ddd9c Coconut
a293f757 Coconut1
55ee7725 Coconut10
54ee7592 Coconut11
53ee73ff Coconut12
52ee726c Coconut13
51ee70d9 Coconut14
50ee6f46 Coconut15
4fee6db3 Coconut16
a393f8ea Coconut2
a493fa7d Coconut3
9d93ef78 Coconut4
9e93f10b Coconut5
9f93f29e Coconut6
a093f431 Coconut7
9993e92c Coconut8
9a93eabf Coconut9
0cdbd2ea CoconutBig
190ceec1 CoconutBig1
160cea08 CoconutBig2
39ceadac CoconutRoot
57404143 CoconutSmall
cc270676 CoconutSmall1
cb2704e3 CoconutSmall2
8552d2a9 Coconut_MAT
e4945f3d Coconuts
8321dbf4 Coffin
e03577dc CoffinDoor
1880ffd9 CoffinUp
2c9f3701 Coffin_Body
387d8b2a Coffin_Lid
41bde594 Coffin_Main
f3fa81fa Cog1_Bone
73b842d9 Cog2_Bone
094796c4 Cog3_Bone
1db6c26b Cog4_Bone
d24d060c Coin
4c40d207 Coin1
4d40d39a Coin2
4e40d52d Coin3
4740ca28 Coin4
4840cbbb Coin5
4940cd4e Coin6
4a40cee1 Coin7
b2bb6849 CoinDrop
af423c17 CoinPile1
fb49601a CoinShineAvatar
e4555e26 CoinSparkle
119fd6b4 Coin_Base
47359ad9 Coin_MAT
8e4139ed Coins
9ea9e3b2 Cola_01
9da9e21f Cola_02
7b385440 Collar
6aacede3 Collar1
6bacef76 Collar2
0405e89b CollarBack
e22cc285 CollarBase
b08cc95a CollarMid
6dd8bf7c CollarVFX
36d18b9a Collar_Back
08aa33c0 Collar_Base
fb54a6f0 Collar_Front
0fa72558 Collar_L01
12a72a11 Collar_L02
11a7287e Collar_L03
930fc253 Collar_M01
940fc3e6 Collar_M02
950fc579 Collar_M03
5b4cca25 Collar_MAT
4effa7a2 Collar_R01
4dffa60f Collar_R02
4cffa47c Collar_R03
866f177d Collar_b
f5f8d227 Column
6234d147 CombinedDamage
c50e150f Comet
7be49081 Common_Body
1311d058 Common_Body_Mat
34a6cf8a Common_Eyes_Mat
0d6baf12 Common_Handkerchief_Mat
52e8a281 Common_MAT
03eb36be Common_Nose
cfa702c0 Common_Pots_Mat
6893b809 Common_water_Mat
b652eeca CompletionBonus
dd404b6a Cone
945394b6 ConeAPRatio
86f27c07 ConeDamage
9a5f62e7 Cone_Attack
1fffcbad Confetti
d458ccd1 Confidence
73f1167e Confuse
80dece7b ConicalHat
28bebe7e ConicalHat1
33c4b7c0 Conquering_Ward_MAT
9a15cacb Conqueror_Ward_MAT
a9904634 Constable_Officer_mat
02127692 Consumable
532da3ab ContractPage1
8bd88d01 ContractPage10
542da53e ContractPage2
552da6d1 ContractPage3
562da864 ContractPage4
572da9f7 ContractPage5
582dab8a ContractPage6
592dad1d ContractPage7
4a2d9580 ContractPage8
4b2d9713 ContractPage9
529ee39e Control
9338c94a ControlRoot
77fe7534 ControlWardItems
f68273f7 Controller_Base
61b5128d Controller_Btn1
5eb50dd4 Controller_Btn2
9f0e921c Controller_Joystick
4a002c58 Controller_MAT
6d172822 Controller_Pivot
fefa29ce Controller_Root
b73ed8eb Cooked_Fish
7bcf4c6f Cooked_Fish_01
de20d575 Cookie1_Head
9c84a8af Cookie1_L_Arm1
9d84aa42 Cookie1_L_Arm2
69a2cdf9 Cookie1_L_ArmEnd
bd50d01e Cookie1_L_Leg
c166db3b Cookie1_L_LegEnd
6304a2a9 Cookie1_R_Arm1
60049df0 Cookie1_R_Arm2
4a3c3c0f Cookie1_R_ArmEnd
0fb52e24 Cookie1_R_Leg
ad9c0bd9 Cookie1_R_LegEnd
03b86e93 Cookie1_Root
3433e619 Cookie1_Spine1
3133e160 Cookie1_Spine2
7d0586c2 Cookie_Head
ca66edd0 Cookie_L_Arm1
cd66f289 Cookie_L_Arm2
00e557a6 Cookie_L_ArmEnd
5c5a4763 Cookie_L_Leg
08ab7250 Cookie_L_LegEnd
5000552e Cookie_R_Arm1
4f00539b Cookie_R_Arm2
c3780d18 Cookie_R_ArmEnd
a8e685c5 Cookie_R_Leg
afed6daa Cookie_R_LegEnd
56603b18 Cookie_Root
2e3bbe92 Cookie_Spine1
2d3bbcff Cookie_Spine2
968ebaf1 Cookies_MAT
85d8a7e8 Cooldown
2f999efb CooldownForSpellCalcs
82209054 CooldownMaxLevel
beb41f04 CooldownMin
074cc3cc CooldownResetValue
754e7f95 CooldownSeconds
9ecac3a1 CooldownTime
eeef50d9 Coral1
ebef4c20 Coral2
ecef4db3 Coral3
f1ef5592 Coral4
5d22c67e Coral_Floaty
167b023e Coral_LeftStem1
157b00ab Coral_LeftStem2
b4e6d7a1 Coral_LeftStem_end
a2f04749 Coral_RightStem1
9ff04290 Coral_RightStem2
be649f74 Coral_RightStem_end
342602eb Coral_Roots1
a6d62cb1 Coral_Roots1_end
3526047e Coral_Roots2
66cf8440 Coral_Roots2_end
36260611 Coral_Roots3
ae1f73f7 Coral_Roots3_end
8b546dc6 Coral_ShortStem
469d3868 Coral_ShortStem_end
7f91b091 Coral_Spore_MAT
dd5e607e Core
d2c045fb CoreGlow
d75e570c Cork
8261ac24 Cork_World_Snap
ae723677 CorkiBomb
c6253265 Corki_Arcade_MAT
1765d183 Corki_BA_cas
3160de67 Corki_BA_cas_01
421356ac Corki_BA_child
d78b3c39 Corki_BA_mis
47a1c85e Corki_BA_mis_crit
b822183d Corki_BA_tar
e3f3698a Corki_BA_tar_crit
95cd9fe1 Corki_Corgi_MAT
34957ccc Corki_Death_01
d52c37d7 Corki_Death_Child
f08ef633 Corki_E_Fireworks_child
b78debc1 Corki_E_cas
5d2121c0 Corki_E_cas_child
ed21906f Corki_E_tar
043f0782 Corki_I_LHover
1cfde90d Corki_I_LeftGun
4c692a40 Corki_I_MainJet
b61790bc Corki_I_RHover
78dccb94 Corki_I_RightGun
bb659795 Corki_Idle_RB_Prop_01
0f7c58cf Corki_Idle_UFOTrail_01
332f419c Corki_Idle_UFOdome_01
7b21bccd Corki_Loaded
437b95d4 Corki_Loaded_child
7fd4fc62 Corki_MAT
f4ff4e3f Corki_Q_1
12a93721 Corki_Q_Indicator_Green
0ecfe4dd Corki_Q_Indicator_Red
fa2d703f Corki_Q_Mis
31127d7d Corki_Q_cas
51fbe8f3 Corki_Q_tar
ba86f1f2 Corki_Q_tar_child
fafd8d36 Corki_R_mis
99e2ca73 Corki_R_mis_big
35ac831a Corki_R_red
a50bacc2 Corki_R_tar
bd1d883f Corki_R_tar_big
1b562085 Corki_Recall_1
8bb7ca4a Corki_Recall_Baddies
6d49f43a Corki_Recall_Bullet
2284407c Corki_Recall_Impact
ac0823c8 Corki_Recall_L_01
6bde8100 Corki_Recall_MegaBullet
e3d5b7de Corki_Recall_R_01
55f0a418 Corki_Recall_Winddown
b2ce45ed Corki_Recall_Wipe
38c60206 Corki_Recall_beam_loop_sfx_01
6d9c5dd5 Corki_Recall_beam_windup_sfx_01
b3af263d Corki_Skin03_MAT
fe750627 Corki_Skin04_MAT1
d8ebdf4d Corki_W_AoE_ground
b050606f Corki_W_AoE_groundX
3442fd67 Corki_W_AoE_ground_child01
647477cd Corki_W_AoE_ground_child01X
5a76a6a6 Corki_W_AoE_ground_child02X
607a81af Corki_W_AoE_ground_child03X
c0eb11aa Corki_W_AoE_ground_enemy
840d0d96 Corki_W_AoE_ground_enemyX
b74e3ddf Corki_W_Burn_champion
86e088b2 Corki_W_Burn_minion
22391d6f Corki_W_Loaded_tar
f6e8cb35 Corki_W_Loaded_tarX
f1bbe0f7 Corki_W_Loaded_tar_ExplosionChild
19c2811d Corki_W_Loaded_tar_ExplosionChildX
ab4119d7 Corki_W_buff_speed
b72e5b33 Corki_W_cas
2d27b47c Corki_W_child
dd302e3b Corki_W_child_02
bb130a4d Corki_W_tar
b3f9116f Corki_W_tarX
ebb48097 Corki_W_tar_buf
de5253de Corki_Z_Type1
dc5250b8 Corki_Z_Type3
dd52524b Corki_Z_type2
f1e25049 Corki_death_LHover
c391e91c Corki_death_LeftGun
e110ad25 Corki_death_MainJet
746d6baf Corki_death_RHover
59f80f4f Corki_death_RightGun
fa0009d2 Corki_idle_1
51a570c3 CornerRing_MAT
519a8ad8 Corrective_Hair_01
549a8f91 Corrective_Hair_02
d1e5514c CorruptedPoro_MAT
bc7fb120 Countdown
8eab338a CounterAnim
ce56cfe5 CounterAnim_-135
5a4d1eed CounterAnim_-179
1447e479 CounterAnim_-45
0d3c435a CounterAnim_135
894600ea CounterAnim_179
243113fc CounterAnim_45
3e60f630 CounterRotate
d6cd3094 Coven
bacd0480 Cover
6e9c2489 Cowbell
90407463 Crab
d26a08bb Crab_Burrow
1a8c52fb Crab_Dance
ddfba0a8 Crab_Dash
c442030f Crab_Dash_Out
31a504fd Crab_Flee_toRun
448a6eb4 Crab_Hide
36604857 Crab_Idle_toRun
e482f5ca Crab_L_Eye
a50b795f Crab_L_EyeLid
74a509d0 Crab_L_Hand
d8937587 Crab_L_Leg
a8daed28 Crab_R_Eye
01fe0001 Crab_R_EyeLid
4303fcee Crab_R_Hand
5dd2d4b1 Crab_R_Leg
612e0ec4 Crab_Root
8e2af1bf Crab_Run_toFlee
8b9a97ee Crab_Scale
36b514cb Crab_Spawn
1e3767a4 Crab_Stun
1b94ba86 Crane
9a70cd0d Crane_C_TailPrime1
9770c854 Crane_C_TailPrime2
61084a81 Crane_Head
e269c2c9 Crane_L_ClawBack1
df69be10 Crane_L_ClawBack2
c60d1f6b Crane_L_ClawMiddle1
08fe8a77 Crane_L_FeatherPrime1
1e5f313e Crane_L_Foot
abee55f3 Crane_L_Hip
d4887b45 Crane_L_Knee
fca95994 Crane_L_Wing1
ffa95e4d Crane_L_Wing2
fea95cba Crane_L_Wing3
5e394edc Crane_LegA
c6d92f49 Crane_LegA_sub
61395395 Crane_LegB
122e5f8c Crane_LegB_sub
60395202 Crane_LegC
5d266beb Crane_LegC_sub
0b9e6fa4 Crane_Neck
df69a78f Crane_Neck1
e069a922 Crane_Neck2
e169aab5 Crane_Neck3
b9c95fd2 Crane_Peck
5528ddb7 Crane_R_ClawBack1
5628df4a Crane_R_ClawBack2
40ea1cad Crane_R_ClawMiddle1
b7578755 Crane_R_FeatherPrime1
7a211e40 Crane_R_Foot
debd066d Crane_R_Hip
d3c95ceb Crane_R_Knee
d87cde5a Crane_R_Wing1
d77cdcc7 Crane_R_Wing2
d67cdb34 Crane_R_Wing3
8a271c0d Crane_Ring
5239be77 Crane_Root
1ab51365 Crane_Spine1
17b50eac Crane_Spine2
61e787f1 Crane_Tail
93dd5131 Crane_World
2594ca44 Crank
80d3376b Crank_Angry_Mat
ab7bf8f2 Crank_Close_Mat
0d5373a2 Crank_Cry_Mat
e7f9efed Crank_Face_Mat
7302f7a4 Crank_Happy_Mat
6c7e5fe0 Crank_Real_Mat
3fb741f8 Crank_Squint_Mat
c0be1ed7 Crank_Surprise_Mat
3de63a8b Crank_Wink_Mat
175e9a40 Crate
2d117025 Crate_Mat
09865bea CreatureSpine1
08865a57 CreatureSpine2
078658c4 CreatureSpine3
f7d72000 Creature_Back_SpikeA_01
fad724b9 Creature_Back_SpikeA_02
d332bad7 Creature_Back_SpikeB_01
d432bc6a Creature_Back_SpikeB_02
53671243 Creature_Head
da14ea71 Creature_Head_Horn_01
d714e5b8 Creature_Head_Horn_02
0b8ea888 Creature_Main
375046b4 Creature_Spine
e785e2be Creature_Spit1
e685e12b Creature_Spit2
e585df98 Creature_Spit3
b9437496 Creature_Tail1
b8437303 Creature_Tail2
b7437170 Creature_Tail3
be437c75 Creature_Tail4
bd437ae2 Creature_Tail5
b4d874d2 Creature_TailMain
e4d08ac9 Creature_Tail_end
2b41c41d Creature_Top_Teeth
a7236413 Creature_World
afa44fc0 Crescendum
f50e9a3d Crescendum_TailA1
ed0c4f0e Crescendum_TailB1
6c02c709 Crescendum_TipA
6902c250 Crescendum_TipB
d8aa9010 Crest
f6d23e19 Cristal
9654058d Crit
624506f4 Crit1
4914474b Crit1_Fast
65450bad Crit2
6df00cac Crit2_Fast
70fa45de CritBaseMult
bac7073c CritBonus
7d85e49d CritBuffPercent
3abb8549 CritChance
6206546d CritChanceAmp
1707c2e4 CritChancePerStepForTooltip
9be8fd38 CritDamage
704d9ccc CritDamageMod
38a800d7 CritDamageModTooltip
8613a876 CritDamageMult
fac6a77b CritDamageRatio
286d993b CritMod
02075d4c CritMoveSpeedPercent
34c4353e CritMultiplier
762f94f2 CritPercentIncrease
ddf2b71c CritRatio
7a3a34d0 CritThreshold
9f056571 Crit_Arms
581577bb Crit_Base
c0941c0f Crit_Bwd
96202f9b Crit_Default
33d351d3 Crit_End
dba8fd4c Crit_Fast
ebcfe113 Crit_Fwd
dd32a8e4 Crit_Gloves
16c9885e Crit_Hair
d9406f43 Crit_INTO_Idle
bd8403a0 Crit_INTO_Walk
0e5f18b9 Crit_In
e1d47bd3 Crit_Left
3f06e50c Crit_Low
e144feda Crit_Out
9b8d7b63 Crit_Passive
f7bf66c9 Crit_Passive_Hit
91e8f0d8 Crit_Passive_Start
2451db5c Crit_Right
66b1d236 Crit_Start
32557be1 Crit_ToIdle
88254381 Crit_Ult
462b0526 Crit_to_idle
d28120f9 Crit_to_run
385e0169 CriticalDamage
93f5d17b Croissant
29fb2a97 CrossBlade
acfa79d1 Crossbow
d662c1b1 CrossbowArm
bdf8cc5c CrossbowUlt
004d853c Crossbow_Arm
b5ac1761 Crossbow_ButtPlate
888f3326 Crossbow_C_Blade
fe20d959 Crossbow_Cover
09e08dd4 Crossbow_Handle
c2b61c9e Crossbow_Root
1e9abd89 Crow_Head
b16f825b Crow_Jaw
722ace8f Crow_L_Eye
68320076 Crow_L_Foot
567a90fd Crow_L_Knee
6e621bc2 Crow_L_Leg
570c890d Crow_L_ToeA_01
540c8454 Crow_L_ToeA_02
c090b9da Crow_L_ToeB_01
bf90b847 Crow_L_ToeB_02
e935254f Crow_L_ToeC_01
ea3526e2 Crow_L_ToeC_02
82d5d074 Crow_L_ToeD_01
85d5d52d Crow_L_ToeD_02
4cee17b0 Crow_L_Wing_Arm
c62f48fd Crow_L_Wing_Arm_Closed
ff126b05 Crow_L_Wing_Elbow
abf3c51b Crow_L_Wing_Finger_01
acf3c6ae Crow_L_Wing_Finger_02
adf3c841 Crow_L_Wing_Finger_03
e1caa4f3 Crow_L_Wing_Hand
fb0aa07c Crow_Neck
d0221901 Crow_R_Eye
c5ce9148 Crow_R_Foot
cc7e5cd3 Crow_R_Knee
9893ab80 Crow_R_Leg
4aed75ff Crow_R_ToeA_01
4bed7792 Crow_R_ToeA_02
29cd0ea8 Crow_R_ToeB_01
2ccd1361 Crow_R_ToeB_02
ff1806fd Crow_R_ToeC_01
fc180244 Crow_R_ToeC_02
76670b86 Crow_R_ToeD_01
756709f3 Crow_R_ToeD_02
6c25b5b2 Crow_R_Wing_Arm
0c80920b Crow_R_Wing_Arm_Closed
4e838b9f Crow_R_Wing_Elbow
7c796a6d Crow_R_Wing_Finger_01
797965b4 Crow_R_Wing_Finger_02
7a796747 Crow_R_Wing_Finger_03
dac04929 Crow_R_Wing_Hand
ae552b0f Crow_Root
ad201d61 Crow_Spine01
aa2018a8 Crow_Spine02
54c2ee9e Crow_Tail01
53c2ed0b Crow_Tail02
34ea9c90 Crown
ee549173 Crown1
ef549306 Crown2
da20746a Crown2World
2d59cc75 CrownBase
1ffae810 CrownHide
b2552adc Crown_Ball
5893d6dd Crown_Root
c2a306c9 Crown_Scale
caaf030f Crown_Upper
f944e95b Cry
4594fdc9 Crystal
818bcd68 Crystal1
47144188 Crystal10
4814431b Crystal11
491444ae Crystal12
4a144641 Crystal13
4b1447d4 Crystal14
4c144967 Crystal15
4d144afa Crystal16
4e144c8d Crystal17
3f1434f0 Crystal18
40143683 Crystal19
a6a73df8 Crystal1_Local
848bd221 Crystal2
b91bb0c3 Crystal20
b81baf30 Crystal21
bb1bb3e9 Crystal22
ba1bb256 Crystal23
bd1bb70f Crystal24
bc1bb57c Crystal25
bf1bba35 Crystal26
be1bb8a2 Crystal27
c11bbd5b Crystal28
c01bbbc8 Crystal29
77a4eb31 Crystal2_Local
838bd08e Crystal3
d3199b1a Crystal30
d4199cad Crystal31
d11997f4 Crystal32
d2199987 Crystal33
cf1994ce Crystal34
d0199661 Crystal35
1af957d2 Crystal3_Local
868bd547 Crystal4
4f808de3 Crystal4_Local
858bd3b4 Crystal5
8b3e6a84 Crystal5_Local
888bd86d Crystal6
1a6ba69d Crystal6_Local
878bd6da Crystal7
7a8bc263 Crystal8
798bc0d0 Crystal9
094d6e51 CrystalAS
c15f81f9 CrystalBody
2415bc8a CrystalBot
1144808d CrystalMS
3b968021 CrystalMid
713f6850 CrystalScar
c4cff858 CrystalTop
5084747c Crystal_Bend1
53847935 Crystal_Bend2
528477a2 Crystal_Bend3
4d846fc3 Crystal_Bend4
e181fd64 Crystal_Bone
734fc700 Crystal_MAT
31712d5f Crystal_Recall
4e3677f6 Crystal_Root
8d05f4c1 Crystal_Tab
dad488c4 Crystalmaterial
b326fc70 Cstm_Buffbone_Bow_FX
9b0bac33 Cstm_Buffbone_Cast_FX
2518bb03 Cstm_Buffbone_Gatling_Gun_Origin
5492d992 Cstm_Buffbone_Idle_Fire
3884fbfb Cstm_Buffbone_L_Eye
8397d7dd Cstm_Buffbone_L_Shield_Eye
a89d9b00 Cstm_Buffbone_L_Wand
f66fcf08 Cstm_Buffbone_L_Weapon_Tip
3f4b5a02 Cstm_Buffbone_Minigun
35f4dbe2 Cstm_Buffbone_Minigun_Exhaust1
34f4da4f Cstm_Buffbone_Minigun_Exhaust2
b7800309 Cstm_Buffbone_Mist1
b47ffe50 Cstm_Buffbone_Mist2
b57fffe3 Cstm_Buffbone_Mist3
ba8007c2 Cstm_Buffbone_Mist4
bb800955 Cstm_Buffbone_Mist5
b880049c Cstm_Buffbone_Mist6
b980062f Cstm_Buffbone_Mist7
e0afd6a8 Cstm_Buffbone_Pistol
95f17704 Cstm_Buffbone_Portal1
98f17bbd Cstm_Buffbone_Portal2
97f17a2a Cstm_Buffbone_Portal3
92f1724b Cstm_Buffbone_Portal4
3f4a7f75 Cstm_Buffbone_R_Eye
4c18a4d3 Cstm_Buffbone_R_Shield_Eye
3c2986d6 Cstm_Buffbone_R_Wand
ac637556 Cstm_Buffbone_R_Weapon_Tip
2a5ada38 Cstm_Buffbone_Rocket_Launcher
2ac6381f Cstm_Buffbone_Shadow_FX_Loc
282f166a Cstm_Buffbone_Shield_Gem
2d4301bd Cstm_Buffbone_VFX_1
77c2a94b Cstm_Buffbone_Weapon_1
78c2aade Cstm_Buffbone_Weapon_2
79c2ac71 Cstm_Buffbone_Weapon_3
b8f946ef Cstm_Buffbone_Weapon_Attack1
c0e929e5 Cstm_Buffbone_Weapon_Tip
95c10804 Cstm_Buffbone_Whirl1
98c10cbd Cstm_Buffbone_Whirl2
fa56340f Cup
52b43c07 Cup2
2abb3b46 CupSubmesh
2ce4cc4e CupTop
0d3e9b50 Cup_00
abe8ff43 Cup_A
ace900d6 Cup_B
f5f684d5 Cup_Base
c18f7276 Cup_Handle
e4df9fee Cup_JT
1ded81ea Cup_Mid
5fe41328 Cup_Root
90a4f8dd Cup_Tip
c6e413c0 Cups_1
780548f3 CurrentCritDamage
613ad7d2 CurrentGloryAP
16a7e1a7 CurrentMythicBonus
3f481d8f CurrentMythicBonus2
d01f58b4 CurrentSoulBonus
1ef0f42c Cursor_Moveto
5fee7a8e Curtain01
5eee78fb Curtain02
1e4802c9 Curtain_All
507b10c2 Cymbalist_Body
905329c6 CystalBase
55a2293f Cystal_Skin02
862c8ab0 DIsc_Spring
c7d4eed3 DJCowbell_TEMP_MAT
45e40545 DJStand
cc6ad2b2 DNA
d9f3c57b DN_Belly1
daf3c70e DN_Belly2
23f7bd91 DN_Tail1
20f7b8d8 DN_Tail2
6d5b6aa4 DOOMBOTSTEEMO
e22a4dfe DPS
ce3c7733 D_Attack1
cf3c78c6 D_Attack2
5ccc7f1f D_Attack_to_Idle
01f2e716 D_Attack_to_Run
db8fcdf0 D_Idle_In
9e9b1680 D_Run_Fast
aaf5ac4e D_Run_Homeguard
38fc83dd D_Spell1
718360f4 D_Spell1A
fdf9418b D_Spell1A_to_Idle
b3bdc782 D_Spell1A_to_Run
748365ad D_Spell1B
878ca6c6 D_Spell1B_to_Idle
f50c7c19 D_Spell1B_to_Run
bf557b16 D_Spell1_to_Idle
35fc7f24 D_Spell2
eb9bda9b D_Spell2_to_Idle
b95bd672 D_Spell2_to_Run
9180a6d9 D_Tentacle1
8e80a220 D_Tentacle2
8f80a3b3 D_Tentacle3
9480ab92 D_Tentacle4
9580ad25 D_Tentacle5
9280a86c D_Tentacle6
9380a9ff D_Tentacle7
9880b1de D_Tentacle8
528f4ea6 D_TentacleRoot
69bf6f3e Dagger1
68bf6dab Dagger2
67bf6c18 Dagger3
6d4b628b Daised
0e172b84 DaisyAD
1005e589 DaisyHP
7afd1c68 DaisyResists
630566e5 Daisy_Ivern_BBal_MAT
59e94c40 Damage
05148a7c DamageAmount
0d289173 DamageAmountPerCritPoint
6efd2d69 DamageAmountPerCritStep
4c67d4fe DamageAmp
d8f53a85 DamageBase
288ff49f DamageBeam
02f8c2f7 DamageBonus
fe409784 DamageBonusPVE
c9e3357d DamageCalc
1976b078 DamageConversion
1edc845d DamageConversionBase
90309d78 DamageConversionPercentage
33042273 DamageCumulative
ed325470 DamageDone
d2546436 DamageFloor
bc2cb061 DamageIfThreeSpheres
19ca4a22 DamageIncMax
23b6d228 DamageIncMin
5fb9bd8e DamageMax
ce4ed7c0 DamageMaxTotal
71cd619c DamageMin
4d3274b7 DamageMultiplier
f4ce39ab DamageOnHitCalc
c4e733f5 DamagePenalty
a6720f5f DamagePerBounce
c8f46cbf DamagePerBullet
56237ed0 DamagePerPulse
faeb494f DamagePerSecond
968dece7 DamagePerSecondMax
dde89977 DamagePerSecondTotal
dbf2b7a7 DamagePerShot
12493b62 DamagePerSoulEssence
4a1e42e2 DamagePerSphere
ef37922d DamagePerStrike
8800309a DamagePerSubsequentBounce
bbd98b36 DamagePerTick
2fa2a543 DamagePerTickCalc
2fd7087e DamagePerWave
bcf3fecc DamagePerc
994018d1 DamagePercent
e6b1bfb2 DamagePercentHealthTooltip
b68798a6 DamageRadius
93e90476 DamageRatioAD
87e8f192 DamageRatioAP
c1154e11 DamageReduction
403da869 DamageReductionBounce
8a0d83e8 DamageReductionCalc
ba76a9bd DamageReflection
21e3fd66 DamageReturn
0e2895a5 DamageStorageMax
428c1fa9 DamageSubsequent
670d335b DamageToDeal
703c0bab DamageTooltip
71ba3322 Damage_Hit
f815289c Dance
981caad3 DanceIn
589c6ca2 DanceLoop
6bacadf0 DanceVfx
dcd55dde Dance_Arms
5c7d1c24 Dance_Base
daa09061 Dance_Beard
64bd4839 Dance_Enter
baeeb75d Dance_Hair
